5700 0.249101 -0.003306 -0.009352 0.000432
5800 0.230864 -0.002533 -0.008878 0.000342
5900 0.213583 -0.001924 -0.008398 0.000268
6000 0.197262 -0.001450 -0.007917 0.000208
6100 0.181900 -0.001085 -0.007441 0.000159
6200 0.167485 -0.000806 -0.006972 0.000121
6300 0.153997 -0.000594 -0.006514 0.000091
6400 0.141410 -0.000436 -0.006071 0.000068
6500 0.129694 -0.000318 -0.005644 0.000051
6600 0.118815 -0.000230 -0.005235 0.000037
6700 0.108734 -0.000166 -0.004846 0.000027
6800 0.099412 -0.000119 -0.004476 0.000020
6900 0.090807 -0.000085 -0.004128 0.000014
7000 0.082879 -0.000061 -0.003800 0.000010
7100 0.075585 -0.000043 -0.003494 0.000007
7200 0.068885 -0.000030 -0.003207 0.000005
7300 0.062738 -0.000021 -0.002940 0.000004
7400 0.057107 -0.000015 -0.002692 0.000003
7500 0.051952 -0.000011 -0.002463 0.000002
7600 0.047240 -0.000007 -0.002250 0.000001
7700 0.042936 -0.000005 -0.002055 0.000001
7800 0.039007 -0.000004 -0.001874 0.000001
7900 0.035425 -0.000002 -0.001709 0.000000
8000 0.032161 -0.000002 -0.001556 0.000000
8100 0.029189 -0.000001 -0.001417 0.000000
8200 0.026483 -0.000001 -0.001289 0.000000
8300 0.024022 -0.000001 -0.001172 0.000000
8400 0.021785 -0.000000 -0.001066 0.000000
8500 0.019752 -0.000000 -0.000968 0.000000
8600 0.017905 -0.000000 -0.000879 0.000000
8700 0.016228 -0.000000 -0.000798 0.000000
8800 0.014706 -0.000000 -0.000724 0.000000
8900 0.013324 -0.000000 -0.000657 0.000000
9000 0.012071 -0.000000 -0.000596 0.000000
9100 0.010935 -0.000000 -0.000541 0.000000
9200 0.009904 -0.000000 -0.000490 0.000000
9300 0.008969 -0.000000 -0.000444 0.000000
9400 0.008122 -0.000000 -0.000403 0.000000
9500 0.007355 -0.000000 -0.000365 0.000000
9600 0.006659 -0.000000 -0.000331 0.000000
9700 0.006029 -0.000000 -0.000300 0.000000
9800 0.005458 -0.000000 -0.000271 0.000000
9900 0.004941 -0.000000 -0.000246 0.000000
#interruption
0 0.990000 1.200100 -0.000495 -0.018410
100 0.988960 1.163180 -0.000546 -0.018511
200 0.987814 1.126057 -0.000602 -0.018613
300 0.986550 1.088728 -0.000663 -0.018717
400 0.985158 1.051193 -0.000731 -0.018819
500 0.983623 1.013453 -0.000805 -0.018921
600 0.981933 0.975514 -0.000887 -0.019019
700 0.980071 0.937381 -0.000977 -0.019113
800 0.978022 0.899066 -0.001075 -0.019201
900 0.975768 0.860584 -0.001182 -0.019280
1000 0.973289 0.821956 -0.001300 -0.019347
1100 0.970564 0.783207 -0.001428 -0.019400
1200 0.967570 0.744368 -0.001569 -0.019436
1300 0.964282 0.705479 -0.001722 -0.019450
1400 0.960676 0.666587 -0.001889 -0.019438
1500 0.956721 0.627745 -0.002070 -0.019397
1600 0.952388 0.589020 -0.002267 -0.019321
1700 0.947645 0.550486 -0.002481 -0.019205
1800 0.942458 0.512227 -0.002712 -0.019044
1900 0.936791 0.474340 -0.002961 -0.018832
2000 0.930607 0.436931 -0.003229 -0.018564
2100 0.923868 0.400119 -0.003517 -0.018234
2200 0.916533 0.364031 -0.003825 -0.017838
2300 0.908560 0.328806 -0.004154 -0.017370
2400 0.899910 0.294590 -0.004504 -0.016828
2500 0.890539 0.261535 -0.004874 -0.016208
2600 0.880408 0.229797 -0.005264 -0.015510
2700 0.869477 0.199533 -0.005674 -0.014734
2800 0.857707 0.170895 -0.006102 -0.013883
2900 0.845065 0.144028 -0.006546 -0.012963
3000 0.831521 0.119066 -0.007005 -0.011980
3100 0.817048 0.096123 -0.007474 -0.010945
3200 0.801629 0.075293 -0.007951 -0.009870
3300 0.785252 0.056640 -0.008432 -0.008770
3400 0.767913 0.040198 -0.008911 -0.007661
3500 0.749621 0.025965 -0.009384 -0.006563
3600 0.730392 0.013905 -0.009846 -0.005493
3700 0.710258 0.003941 -0.010290 -0.004470
3800 0.689259 -0.004037 -0.010709 -0.003511
3900 0.667450 -0.010173 -0.011098 -0.002631
4000 0.644899 -0.014639 -0.011450 -0.001843
4100 0.621684 -0.017628 -0.011760 -0.001156
4200 0.597898 -0.019346 -0.012021 -0.000574
4300 0.573641 -0.020006 -0.012229 -0.000099
4400 0.549024 -0.019818 -0.012380 0.000273
4500 0.524164 -0.018984 -0.012471 0.000549
4600 0.499184 -0.017687 -0.012500 0.000737
4700 0.474206 -0.016091 -0.012467 0.000849
4800 0.449357 -0.014333 -0.012372 0.000899
4900 0.424757 -0.012528 -0.012217 0.000899
5000 0.400523 -0.010762 -0.012005 0.000861
5100 0.376766 -0.009099 -0.011741 0.000798
5200 0.353587 -0.007578 -0.011428 0.000719
5300 0.331075 -0.006225 -0.011073 0.000633
5400 0.309311 -0.005047 -0.010682 0.000545
5500 0.288360 -0.004042 -0.010260 0.000460
5600 0.268276 -0.003201 -0.009815 0.000382
5700 0.249101 -0.002507 -0.009352 0.000312
5800 0.230864 -0.001944 -0.008878 0.000252
5900 0.213583 -0.001493 -0.008398 0.000200
6000 0.197262 -0.001137 -0.007917 0.000157
6100 0.181900 -0.000858 -0.007441 0.000122
6200 0.167485 -0.000643 -0.006972 0.000094
6300 0.153997 -0.000478 -0.006514 0.000072
6400 0.141410 -0.000353 -0.006071 0.000054
6500 0.129694 -0.000259 -0.005644 0.000040
6600 0.118815 -0.000189 -0.005235 0.000030
6700 0.108734 -0.000137 -0.004846 0.000022
6800 0.099412 -0.000099 -0.004476 0.000016
6900 0.090807 -0.000071 -0.004128 0.000012
7000 0.082879 -0.000051 -0.003800 0.000009
7100 0.075585 -0.000036 -0.003494 0.000006
7200 0.068885 -0.000026 -0.003207 0.000004
7300 0.062738 -0.000018 -0.002940 0.000003
7400 0.057107 -0.000013 -0.002692 0.000002
7500 0.051952 -0.000009 -0.002463 0.000002
7600 0.047240 -0.000006 -0.002250 0.000001
7700 0.042936 -0.000004 -0.002055 0.000001
7800 0.039007 -0.000003 -0.001874 0.000001
7900 0.035425 -0.000002 -0.001709 0.000000
8000 0.032161 -0.000002 -0.001556 0.000000
8100 0.029189 -0.000001 -0.001417 0.000000
8200 0.026483 -0.000001 -0.001289 0.000000
8300 0.024022 -0.000001 -0.001172 0.000000
8400 0.021785 -0.000000 -0.001066 0.000000
8500 0.019752 -0.000000 -0.000968 0.000000
8600 0.017905 -0.000000 -0.000879 0.000000
8700 0.016228 -0.000000 -0.000798 0.000000
8800 0.014706 -0.000000 -0.000724 0.000000
8900 0.013324 -0.000000 -0.000657 0.000000
9000 0.012071 -0.000000 -0.000596 0.000000
9100 0.010935 -0.000000 -0.000541 0.000000
9200 0.009904 -0.000000 -0.000490 0.000000
9300 0.008969 -0.000000 -0.000444 0.000000
9400 0.008122 -0.000000 -0.000403 0.000000
9500 0.007355 -0.000000 -0.000365 0.000000
9600 0.006659 -0.000000 -0.000331 0.000000
9700 0.006029 -0.000000 -0.000300 0.000000
9800 0.005458 -0.000000 -0.000271 0.000000
9900 0.004941 -0.000000 -0.000246 0.000000
#interruption
0 0.990000 1.400100 -0.000495 -0.018810
100 0.988960 1.362341 -0.000546 -0.018951
200 0.987814 1.324296 -0.000602 -0.019097
300 0.986550 1.285955 -0.000663 -0.019247
400 0.985158 1.247309 -0.000731 -0.019402
500 0.983623 1.208350 -0.000805 -0.019559
600 0.981933 1.169074 -0.000887 -0.019719
700 0.980071 1.129477 -0.000977 -0.019879
800 0.978022 1.089561 -0.001075 -0.020038
900 0.975768 1.049329 -0.001182 -0.020194
1000 0.973289 1.008790 -0.001300 -0.020345
1100 0.970564 0.967957 -0.001428 -0.020488
1200 0.967570 0.926849 -0.001569 -0.020619
1300 0.964282 0.885493 -0.001722 -0.020736
1400 0.960676 0.843921 -0.001889 -0.020833
1500 0.956721 0.802178 -0.002070 -0.020907
1600 0.952388 0.760314 -0.002267 -0.020952
1700 0.947645 0.718393 -0.002481 -0.020963
1800 0.942458 0.676487 -0.002712 -0.020934
1900 0.936791 0.634685 -0.002961 -0.020859
2000 0.930607 0.593084 -0.003229 -0.020731
2100 0.923868 0.551796 -0.003517 -0.020544
2200 0.916533 0.510948 -0.003825 -0.020290
2300 0.908560 0.470677 -0.004154 -0.019965
2400 0.899910 0.431134 -0.004504 -0.019561
2500 0.890539 0.392479 -0.004874 -0.019075
2600 0.880408 0.354882 -0.005264 -0.018502
2700 0.869477 0.318519 -0.005674 -0.017840
2800 0.857707 0.283567 -0.006102 -0.017090
2900 0.845065 0.250202 -0.006546 -0.016253
3000 0.831521 0.218593 -0.007005 -0.015334
3100 0.817048 0.188898 -0.007474 -0.014339
3200 0.801629 0.161258 -0.007951 -0.013280
3300 0.785252 0.135790 -0.008432 -0.012169
3400 0.767913 0.112584 -0.008911 -0.011021
3500 0.749621 0.091694 -0.009384 -0.009854
3600 0.730392 0.073143 -0.009846 -0.008687
3700 0.710258 0.056910 -0.010290 -0.007539
3800 0.689259 0.042937 -0.010709 -0.006430
3900 0.667450 0.031129 -0.011098 -0.005378
4000 0.644899 0.021356 -0.011450 -0.004399
4100 0.621684 0.013455 -0.011760 -0.003508
4200 0.597898 0.007244 -0.012021 -0.002712
4300 0.573641 0.002522 -0.012229 -0.002020
4400 0.549024 -0.000918 -0.012380 -0.001432
4500 0.524164 -0.003283 -0.012471 -0.000946
4600 0.499184 -0.004774 -0.012500 -0.000557
4700 0.474206 -0.005576 -0.012467 -0.000256
4800 0.449357 -0.005857 -0.012372 -0.000034
4900 0.424757 -0.005763 -0.012217 0.000120
5000 0.400523 -0.005415 -0.012005 0.000220
5100 0.376766 -0.004912 -0.011741 0.000276
5200 0.353587 -0.004332 -0.011428 0.000299
5300 0.331075 -0.003730 -0.011073 0.000299
5400 0.309311 -0.003147 -0.010682 0.000282
5500 0.288360 -0.002607 -0.010260 0.000256
5600 0.268276 -0.002126 -0.009815 0.000225
5700 0.249101 -0.001708 -0.009352 0.000192
5800 0.230864 -0.001355 -0.008878 0.000161
5900 0.213583 -0.001062 -0.008398 0.000132
6000 0.197262 -0.000823 -0.007917 0.000107
6100 0.181900 -0.000631 -0.007441 0.000085
6200 0.167485 -0.000480 -0.006972 0.000067
6300 0.153997 -0.000362 -0.006514 0.000052
6400 0.141410 -0.000270 -0.006071 0.000040
6500 0.129694 -0.000201 -0.005644 0.000030
6600 0.118815 -0.000148 -0.005235 0.000023
6700 0.108734 -0.000108 -0.004846 0.000017
6800 0.099412 -0.000079 -0.004476 0.000013
6900 0.090807 -0.000057 -0.004128 0.000009
7000 0.082879 -0.000041 -0.003800 0.000007
7100 0.075585 -0.000030 -0.003494 0.000005
7200 0.068885 -0.000021 -0.003207 0.000004
7300 0.062738 -0.000015 -0.002940 0.000003
7400 0.057107 -0.000011 -0.002692 0.000002
7500 0.051952 -0.000008 -0.002463 0.000001
7600 0.047240 -0.000005 -0.002250 0.000001
7700 0.042936 -0.000004 -0.002055 0.000001
7800 0.039007 -0.000003 -0.001874 0.000000
7900 0.035425 -0.000002 -0.001709 0.000000
8000 0.032161 -0.000001 -0.001556 0.000000
8100 0.029189 -0.000001 -0.001417 0.000000
8200 0.026483 -0.000001 -0.001289 0.000000
8300 0.024022 -0.000000 -0.001172 0.000000
8400 0.021785 -0.000000 -0.001066 0.000000
8500 0.019752 -0.000000 -0.000968 0.000000
8600 0.017905 -0.000000 -0.000879 0.000000
8700 0.016228 -0.000000 -0.000798 0.000000
8800 0.014706 -0.000000 -0.000724 0.000000
8900 0.013324 -0.000000 -0.000657 0.000000
9000 0.012071 -0.000000 -0.000596 0.000000
9100 0.010935 -0.000000 -0.000541 0.000000
9200 0.009904 -0.000000 -0.000490 0.000000
9300 0.008969 -0.000000 -0.000444 0.000000
9400 0.008122 -0.000000 -0.000403 0.000000
9500 0.007355 -0.000000 -0.000365 0.000000
9600 0.006659 -0.000000 -0.000331 0.000000
9700 0.006029 -0.000000 -0.000300 0.000000
9800 0.005458 -0.000000 -0.000271 0.000000
9900 0.004941 -0.000000 -0.000246 0.000000
#interruption
0 0.990000 1.600100 -0.000495 -0.019210
100 0.988960 1.561503 -0.000546 -0.019390
200 0.987814 1.522536 -0.000602 -0.019580
300 0.986550 1.483182 -0.000663 -0.019778
400 0.985158 1.443424 -0.000731 -0.019984
500 0.983623 1.403246 -0.000805 -0.020198
600 0.981933 1.362633 -0.000887 -0.020418
700 0.980071 1.321574 -0.000977 -0.020645
800 0.978022 1.280056 -0.001075 -0.020876
900 0.975768 1.238074 -0.001182 -0.021109
1000 0.973289 1.195624 -0.001300 -0.021343
1100 0.970564 1.152707 -0.001428 -0.021575
1200 0.967570 1.109330 -0.001569 -0.021803
1300 0.964282 1.065506 -0.001722 -0.022022
1400 0.960676 1.021256 -0.001889 -0.022228
1500 0.956721 0.976610 -0.002070 -0.022417
1600 0.952388 0.931608 -0.002267 -0.022583
1700 0.947645 0.886299 -0.002481 -0.022721
1800 0.942458 0.840748 -0.002712 -0.022825
1900 0.936791 0.795029 -0.002961 -0.022886
2000 0.930607 0.749236 -0.003229 -0.022898
2100 0.923868 0.703474 -0.003517 -0.022853
2200 0.916533 0.657865 -0.003825 -0.022743
2300 0.908560 0.612548 -0.004154 -0.022559
2400 0.899910 0.567677 -0.004504 -0.022294
2500 0.890539 0.523423 -0.004874 -0.021941
2600 0.880408 0.479967 -0.005264 -0.021494
2700 0.869477 0.437505 -0.005674 -0.020946
2800 0.857707 0.396239 -0.006102 -0.020296
2900 0.845065 0.356375 -0.006546 -0.019543
3000 0.831521 0.318120 -0.007005 -0.018687
3100 0.817048 0.281673 -0.007474 -0.017734
3200 0.801629 0.247224 -0.007951 -0.016691
3300 0.785252 0.214941 -0.008432 -0.015569
3400 0.767913 0.184970 -0.008911 -0.014381
3500 0.749621 0.157424 -0.009384 -0.013146
3600 0.730392 0.132380 -0.009846 -0.011881
3700 0.710258 0.109878 -0.010290 -0.010609
3800 0.689259 0.089911 -0.010709 -0.009349
3900 0.667450 0.072432 -0.011098 -0.008125
4000 0.644899 0.057350 -0.011450 -0.006956
4100 0.621684 0.044537 -0.011760 -0.005859
4200 0.597898 0.033833 -0.012021 -0.004851
4300 0.573641 0.025049 -0.012229 -0.003941
4400 0.549024 0.017982 -0.012380 -0.003136
4500 0.524164 0.012417 -0.012471 -0.002440
4600 0.499184 0.008139 -0.012500 -0.001850
4700 0.474206 0.004938 -0.012467 -0.001362
4800 0.449357 0.002619 -0.012372 -0.000968
4900 0.424757 0.001003 -0.012217 -0.000658
5000 0.400523 -0.000067 -0.012005 -0.000421
5100 0.376766 -0.000726 -0.011741 -0.000245
5200 0.353587 -0.001085 -0.011428 -0.000120
5300 0.331075 -0.001235 -0.011073 -0.000035
5400 0.309311 -0.001247 -0.010682 0.000020
5500 0.288360 -0.001173 -0.010260 0.000052
5600 0.268276 -0.001051 -0.009815 0.000068
5700 0.249101 -0.000910 -0.009352 0.000072
5800 0.230864 -0.000766 -0.008878 0.000070
5900 0.213583 -0.000631 -0.008398 0.000064
6000 0.197262 -0.000509 -0.007917 0.000057
6100 0.181900 -0.000405 -0.007441 0.000048
6200 0.167485 -0.000317 -0.006972 0.000040
6300 0.153997 -0.000245 -0.006514 0.000032
6400 0.141410 -0.000188 -0.006071 0.000026
6500 0.129694 -0.000142 -0.005644 0.000020
6600 0.118815 -0.000107 -0.005235 0.000015
6700 0.108734 -0.000080 -0.004846 0.000012
6800 0.099412 -0.000059 -0.004476 0.000009
6900 0.090807 -0.000043 -0.004128 0.000007
7000 0.082879 -0.000032 -0.003800 0.000005
7100 0.075585 -0.000023 -0.003494 0.000004
7200 0.068885 -0.000017 -0.003207 0.000003
7300 0.062738 -0.000012 -0.002940 0.000002
7400 0.057107 -0.000009 -0.002692 0.000001
7500 0.051952 -0.000006 -0.002463 0.000001
7600 0.047240 -0.000004 -0.002250 0.000001
7700 0.042936 -0.000003 -0.002055 0.000001
7800 0.039007 -0.000002 -0.001874 0.000000
7900 0.035425 -0.000002 -0.001709 0.000000
8000 0.032161 -0.000001 -0.001556 0.000000
8100 0.029189 -0.000001 -0.001417 0.000000
8200 0.026483 -0.000001 -0.001289 0.000000
8300 0.024022 -0.000000 -0.001172 0.000000
8400 0.021785 -0.000000 -0.001066 0.000000
8500 0.019752 -0.000000 -0.000968 0.000000
8600 0.017905 -0.000000 -0.000879 0.000000
8700 0.016228 -0.000000 -0.000798 0.000000
8800 0.014706 -0.000000 -0.000724 0.000000
8900 0.013324 -0.000000 -0.000657 0.000000
9000 0.012071 -0.000000 -0.000596 0.000000
9100 0.010935 -0.000000 -0.000541 0.000000
9200 0.009904 -0.000000 -0.000490 0.000000
9300 0.008969 -0.000000 -0.000444 0.000000
9400 0.008122 -0.000000 -0.000403 0.000000
9500 0.007355 -0.000000 -0.000365 0.000000
9600 0.006659 -0.000000 -0.000331 0.000000
9700 0.006029 -0.000000 -0.000300 0.000000
9800 0.005458 -0.000000 -0.000271 0.000000
9900 0.004941 -0.000000 -0.000246 0.000000
#interruption
0 0.990000 1.800100 -0.000495 -0.019610
100 0.988960 1.760664 -0.000546 -0.019830
200 0.987814 1.720775 -0.000602 -0.020063
300 0.986550 1.680409 -0.000663 -0.020308
400 0.985158 1.639540 -0.000731 -0.020566
500 0.983623 1.598142 -0.000805 -0.020836
600 0.981933 1.556193 -0.000887 -0.021118
700 0.980071 1.513670 -0.000977 -0.021410
800 0.978022 1.470551 -0.001075 -0.021713
900 0.975768 1.426819 -0.001182 -0.022024
1000 0.973289 1.382458 -0.001300 -0.022341
1100 0.970564 1.337457 -0.001428 -0.022663
1200 0.967570 1.291810 -0.001569 -0.022986
1300 0.964282 1.245519 -0.001722 -0.023307
1400 0.960676 1.198591 -0.001889 -0.023622
1500 0.956721 1.151043 -0.002070 -0.023927
1600 0.952388 1.102901 -0.002267 -0.024214
1700 0.947645 1.054206 -0.002481 -0.024480
1800 0.942458 1.005008 -0.002712 -0.024715
1900 0.936791 0.955374 -0.002961 -0.024913
2000 0.930607 0.905388 -0.003229 -0.025066
2100 0.923868 0.855151 -0.003517 -0.025163
2200 0.916533 0.804781 -0.003825 -0.025195
2300 0.908560 0.754419 -0.004154 -0.025154
2400 0.899910 0.704221 -0.004504 -0.025028
2500 0.890539 0.654367 -0.004874 -0.024808
2600 0.880408 0.605052 -0.005264 -0.024485
2700 0.869477 0.556491 -0.005674 -0.024052
2800 0.857707 0.508911 -0.006102 -0.023503
2900 0.845065 0.462548 -0.006546 -0.022833
3000 0.831521 0.417647 -0.007005 -0.022041
3100 0.817048 0.374448 -0.007474 -0.021129
3200 0.801629 0.333189 -0.007951 -0.020101
3300 0.785252 0.294092 -0.008432 -0.018968
3400 0.767913 0.257356 -0.008911 -0.017741
3500 0.749621 0.223153 -0.009384 -0.016437
3600 0.730392 0.191618 -0.009846 -0.015076
3700 0.710258 0.162847 -0.010290 -0.013678
3800 0.689259 0.136885 -0.010709 -0.012269
3900 0.667450 0.113735 -0.011098 -0.010872
4000 0.644899 0.093345 -0.011450 -0.009512
4100 0.621684 0.075620 -0.011760 -0.008211
4200 0.597898 0.060422 -0.012021 -0.006989
4300 0.573641 0.047577 -0.012229 -0.005862
4400 0.549024 0.036883 -0.012380 -0.004841
4500 0.524164 0.028118 -0.012471 -0.003934
4600 0.499184 0.021052 -0.012500 -0.003144
4700 0.474206 0.015453 -0.012467 -0.002468
4800 0.449357 0.011095 -0.012372 -0.001901
4900 0.424757 0.007769 -0.012217 -0.001436
5000 0.400523 0.005281 -0.012005 -0.001062
5100 0.376766 0.003461 -0.011741 -0.000767
5200 0.353587 0.002162 -0.011428 -0.000540
5300 0.331075 0.001260 -0.011073 -0.000369
5400 0.309311 0.000654 -0.010682 -0.000243
5500 0.288360 0.000262 -0.010260 -0.000153
5600 0.268276 0.000023 -0.009815 -0.000090
5700 0.249101 -0.000111 -0.009352 -0.000047
5800 0.230864 -0.000177 -0.008878 -0.000020
5900 0.213583 -0.000199 -0.008398 -0.000003
6000 0.197262 -0.000196 -0.007917 0.000006
6100 0.181900 -0.000178 -0.007441 0.000011
6200 0.167485 -0.000154 -0.006972 0.000013
6300 0.153997 -0.000129 -0.006514 0.000012
6400 0.141410 -0.000105 -0.006071 0.000011
6500 0.129694 -0.000084 -0.005644 0.000010
6600 0.118815 -0.000066 -0.005235 0.000008
6700 0.108734 -0.000051 -0.004846 0.000007
6800 0.099412 -0.000039 -0.004476 0.000005
6900 0.090807 -0.000029 -0.004128 0.000004
7000 0.082879 -0.000022 -0.003800 0.000003
7100 0.075585 -0.000016 -0.003494 0.000002
7200 0.068885 -0.000012 -0.003207 0.000002
7300 0.062738 -0.000009 -0.002940 0.000001
7400 0.057107 -0.000006 -0.002692 0.000001
7500 0.051952 -0.000005 -0.002463 0.000001
7600 0.047240 -0.000003 -0.002250 0.000001
7700 0.042936 -0.000002 -0.002055 0.000000
7800 0.039007 -0.000002 -0.001874 0.000000
7900 0.035425 -0.000001 -0.001709 0.000000
8000 0.032161 -0.000001 -0.001556 0.000000
8100 0.029189 -0.000001 -0.001417 0.000000
8200 0.026483 -0.000000 -0.001289 0.000000
8300 0.024022 -0.000000 -0.001172 0.000000
8400 0.021785 -0.000000 -0.001066 0.000000
8500 0.019752 -0.000000 -0.000968 0.000000
8600 0.017905 -0.000000 -0.000879 0.000000
8700 0.016228 -0.000000 -0.000798 0.000000
8800 0.014706 -0.000000 -0.000724 0.000000
8900 0.013324 -0.000000 -0.000657 0.000000
9000 0.012071 -0.000000 -0.000596 0.000000
9100 0.010935 -0.000000 -0.000541 0.000000
9200 0.009904 -0.000000 -0.000490 0.000000
9300 0.008969 -0.000000 -0.000444 0.000000
9400 0.008122 -0.000000 -0.000403 0.000000
9500 0.007355 -0.000000 -0.000365 0.000000
9600 0.006659 -0.000000 -0.000331 0.000000
9700 0.006029 -0.000000 -0.000300 0.000000
9800 0.005458 -0.000000 -0.000271 0.000000
9900 0.004941 -0.000000 -0.000246 0.000000
#interruption
